analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
from1_to_any,1 to 2,0.4464857606815827,-3.365121225063693,3.8116069857452755,84.0,160.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from1_to_any,1 to 3,0.6833525640351275,-4.923455335933042,5.606807899968169,100.0,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from1_to_any,1 to 4,1.3168287671782628,-5.013508860910329,6.330337628088591,100.0,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
