Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
Small Ratio 0.33 (1:3) - Small Ratio 0.5 (1:2),2.9378174327185844,2.493508347878543,1.178186323385705,0.2387223337343718,0.4204563148451587
Small Ratio 0.33 (1:3) - Small Ratio 0.67 (2:3),5.115742542937332,3.053738912648375,1.675239006762589,0.09388734712900959,0.25604514090929426
Small Ratio 0.5 (1:2) - Small Ratio 0.67 (2:3),2.177925110218748,2.809839387836115,0.7751066198470474,0.43827666023054856,0.4382766602305486
