Source,SS,DF,MS,F,p-unc,ng2,eps
condition,0.3816331976573617,1,0.3816331976573617,0.37706182133194277,0.5497753085799841,0.010202464992953068,1.0
Error,13.157607821498665,13,1.0121236785768204,,,,
