condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 3 to 2,1.0,170.18221411061302,,170.18221411061302,170.18221411061302,170.18221411061302,170.18221411061302,170.18221411061302,
Increasing 2 to 3,3.0,167.62239602794412,1.8100584755513418,166.02289540338694,166.63995971644297,167.257024029499,168.4221463402227,169.5872686509464,1.0450377481085265
