analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
decreasing_large_vs_small_vs_crossover_without_1,P1,Decreasing Small (no 1),24,112.0,98.18563344767881,120.54388835422361,22.3582549065448,-0.27022241327450675,-0.11920685213615304,112.0,112.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover_without_1,P1,Decreasing Crossover (no 1),24,112.0,98.18563344767881,120.54388835422361,22.3582549065448,0.38927771829139446,0.5433803204900183,109.5224949268862,108.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover_without_1,P1,Decreasing Large (no 1),24,112.0,98.18563344767881,120.54388835422361,22.3582549065448,0.3512622744960332,0.48286664678589863,109.34004130496119,108.0,E71;E75;E76;E70;E83;E74;E81;E82
decreasing_large_vs_small_vs_crossover_without_1,N1,Decreasing Small (no 1),24,172.0,140.28442991084444,212.55276430292474,72.2683343920803,-3.667313053957099,-4.330214978537617,176.31805925608992,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover_without_1,N1,Decreasing Crossover (no 1),24,172.0,140.28442991084444,212.55276430292474,72.2683343920803,-3.9985909082441062,-4.833302890485757,176.67373350773542,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover_without_1,N1,Decreasing Large (no 1),24,172.0,140.28442991084444,212.55276430292474,72.2683343920803,-3.4836749315320965,-4.199684044003994,175.9525126322468,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover_without_1,P3b,Decreasing Small (no 1),24,472.0,427.25616317387494,541.2205346223313,113.9643714484564,2.7680170322623465,3.258525515688833,486.0391398138051,512.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover_without_1,P3b,Decreasing Crossover (no 1),24,472.0,427.25616317387494,541.2205346223313,113.9643714484564,2.4651838930862775,3.0939977188206678,477.2758342457141,460.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover_without_1,P3b,Decreasing Large (no 1),24,472.0,427.25616317387494,541.2205346223313,113.9643714484564,1.422627784972515,1.868958723728421,481.40502063206117,468.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
decreasing_large_vs_small_vs_crossover_without_1,Fz,Decreasing Small (no 1),24,104.0,91.56806846071248,118.5438757801926,26.97580731948011,-0.10004656164840829,-0.23904995156272918,107.26120884308314,108.0,E11;E4;E5;E12;E19;E18;E16;E10
decreasing_large_vs_small_vs_crossover_without_1,Fz,Decreasing Crossover (no 1),24,104.0,91.56806846071248,118.5438757801926,26.97580731948011,-0.6739815330436265,-0.9136254183143936,103.97077042492036,104.0,E11;E4;E5;E12;E19;E18;E16;E10
decreasing_large_vs_small_vs_crossover_without_1,Fz,Decreasing Large (no 1),24,104.0,91.56806846071248,118.5438757801926,26.97580731948011,-0.6655686179181738,-0.9087543642006011,105.47592180047695,108.0,E11;E4;E5;E12;E19;E18;E16;E10
