analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
decreasing_large_vs_small_vs_crossover_without_1,Decreasing Crossover (no 1),1.1023571857207253,-4.833302890485757,5.935660076206482,104.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover_without_1,Decreasing Large (no 1),1.2759340750947605,-4.199684044003994,5.475618119098755,104.0,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decreasing_large_vs_small_vs_crossover_without_1,Decreasing Small (no 1),0.28944646484960584,-4.330214978537617,4.619661443387223,108.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
