Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,8.612650514842215,5,1.722530102968443,0.5389213158571334,0.7464208500759328,0.6846941153882471,0.015359345924707953,0.7022322416914482,False,0.2750174437240205,0.01854824281766881
Error,367.56935755327277,115,3.1962552830719373,,,,,,,,
