Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 4 - 2 to 4,-0.4867247385910149,0.6609232619086345,-0.7364315445418523,0.46146811339188165,0.9555587375944162
1 to 4 - 3 to 4,0.723174735930001,0.6606431251839672,1.0946526322038406,0.27366884790051227,0.9225400217964385
1 to 4 - 5 to 4,0.06452258408631753,0.660085867849271,0.0977487736505383,0.922131785196221,0.9555587375944162
1 to 4 - 6 to 4,0.44546581225910004,0.6601607073372084,0.6747838932370103,0.49981307501108696,0.9555587375944162
1 to 4 - Cardinality4,2.830848778716843,0.6640969050620796,4.2627043691044095,2.0196764075830487e-05,0.0002827175803158539
2 to 4 - 3 to 4,1.2098994745210159,0.6599800708244925,1.833236377894754,0.0667674261932738,0.49892943499565057
2 to 4 - 5 to 4,0.5512473226773325,0.6617599852946727,0.8330018963474642,0.4048436597775682,0.9555587375944162
2 to 4 - 6 to 4,0.9321905508501149,0.6620153668346526,1.4081101399613618,0.1590984589477329,0.7897643628586191
2 to 4 - Cardinality4,3.3175735173078578,0.6690254885104621,4.958814834834171,7.092452622980971e-07,1.0638626116605369e-05
3 to 4 - 5 to 4,-0.6586521518436835,0.6613689871056072,-0.9958921036291503,0.3193025723842582,0.9322859537636463
3 to 4 - 6 to 4,-0.277708923670901,0.6615960821647234,-0.4197559978926195,0.6746637125523713,0.9555587375944162
3 to 4 - Cardinality4,2.107674042786842,0.6681260779866235,3.154605264231341,0.0016071538946038633,0.017537313689718018
5 to 4 - 6 to 4,0.3809432281727825,0.6599646201316783,0.5772176516019532,0.5637924342953591,0.9555587375944162
5 to 4 - Cardinality4,2.7663261946305253,0.6627654094491322,4.1739145634196575,2.9941007581024692e-05,0.0003891631820423546
6 to 4 - Cardinality4,2.385382966457743,0.6624659429016302,3.600763166797164,0.0003172844957490817,0.0038007767871813436
