Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,1 to 4,2 to 4,True,True,-0.3474335581559458,3.0,two-sided,0.7512118149953645,0.8644618283217533,fdr_bh,0.45,-0.10178336792724511,-0.5430059101089781,0.8989953904119761
condition,1 to 4,3 to 4,True,True,1.5308660967344863,3.0,two-sided,0.22330421539240147,0.5893098814596306,fdr_bh,0.868,0.6659791061194301,-0.858711591153604,0.9930655261571161
condition,1 to 4,5 to 4,True,True,0.37197565478993966,3.0,two-sided,0.7346321967336091,0.8644618283217533,fdr_bh,0.453,0.2855819119426997,-0.5091720267872456,1.056704156938121
condition,1 to 4,6 to 4,True,True,0.14538003057464322,3.0,two-sided,0.8936291623963432,0.8936291623963432,fdr_bh,0.431,0.03091107868212072,-0.7613697886677936,0.7759868303319625
condition,1 to 4,Cardinality4,True,True,1.2535360935612285,3.0,two-sided,0.2988077890954077,0.6403024052044451,fdr_bh,0.721,0.4691434519556892,-0.8569162109968124,0.6833129311620644
condition,2 to 4,3 to 4,True,True,4.121545689120832,3.0,two-sided,0.02589040182400943,0.19417801368007073,fdr_bh,3.718,0.8459896001096737,-0.8986079379589285,0.5433473663295185
condition,2 to 4,5 to 4,True,True,0.7207381933441224,3.0,two-sided,0.5231563395063334,0.8380419996651509,fdr_bh,0.523,0.40149480426266365,-0.7470325808203475,0.46744559266740754
condition,2 to 4,6 to 4,True,True,1.4788436936758822,3.0,two-sided,0.23572395258385223,0.5893098814596306,fdr_bh,0.838,0.14466429317687668,-1.1124727042905556,0.2871748923680239
condition,2 to 4,Cardinality4,True,True,6.221190130482003,3.0,two-sided,0.008372597239118025,0.12558895858677038,fdr_bh,7.914,0.6252723143426262,-1.0608932116940362,0.5057721425016071
condition,3 to 4,5 to 4,True,True,-0.6559152219182081,3.0,two-sided,0.5586946664434339,0.8380419996651509,fdr_bh,0.507,-0.31399565334342605,-0.5603490918543483,0.995036307331703
condition,3 to 4,6 to 4,True,True,-2.816473988702082,3.0,two-sided,0.06693320387939751,0.30823762801129945,fdr_bh,1.954,-0.7012294807129845,-1.1106502332968073,0.2885699960141484
condition,3 to 4,Cardinality4,True,True,-1.0627886511168516,3.0,two-sided,0.36584549690342894,0.6859603066939293,fdr_bh,0.637,-0.2135184516135177,-1.1990109873205932,0.9107336422209155
condition,5 to 4,6 to 4,True,True,-0.43958008848911034,3.0,two-sided,0.6899800491817809,0.8644618283217533,fdr_bh,0.463,-0.27691953342647724,-0.8855704856375293,0.5548882404657689
condition,5 to 4,Cardinality4,True,True,0.2669147456282307,3.0,two-sided,0.8068310397669698,0.8644618283217533,fdr_bh,0.441,0.13404403750018526,-0.68885636507966,0.9928127021837692
condition,6 to 4,Cardinality4,True,True,2.5741426509246548,3.0,two-sided,0.08219670080301318,0.30823762801129945,fdr_bh,1.699,0.4816173508526496,-0.8156621925873396,0.6185226140230372
