Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,643.666666666663,5,128.7333333333326,0.9588919835049703,0.4461269229716578,0.4182417008335999,0.012881835344660735,0.6104489643605168,False,0.1947968511748567,0.0018336782647128513
Error,15439.000000000015,115,134.2521739130436,,,,,,,,
