Source,SS,DF,MS,F,p-unc,ng2,eps
condition,88.59535929484004,5,17.719071858968007,0.9627488469713267,0.4708482005819038,0.168375110782274,0.25409797055770694
Error,276.0700038443525,15,18.404666922956835,,,,
