Source,SS,DF,MS,F,p-unc,ng2,eps
condition,9.88705197956622,1,9.88705197956622,0.6798139489316073,0.4245211860798045,0.019912852634050262,1.0
Error,189.06890030185565,13,14.543761561681205,,,,
