Source,SS,DF,MS,F,p-unc,ng2,eps
condition,96.571428571429,1,96.571428571429,0.9751442521083042,0.34142446030131574,0.03710208562019774,1.0
Error,1287.4285714285716,13,99.03296703296704,,,,
