condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,16.0,180.40676918068203,9.797370896352954,162.74104357466214,173.37286530020916,182.13254335729079,185.10245927979577,202.9818001200953,2.449342724088238
Increasing 1 to 2,20.0,172.6951789316749,6.917184298156442,159.1325178709932,168.86562138801634,172.26012099305734,176.3473618972875,188.37922114860615,1.5467294303571981
