subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Increasing 2 to 3,103.52822370353633,6.230507260113314,9,1.7386562588426488,3.5835187251220684,112.0,74.23973291845363,125.10297283633253,50.8632399178789
02,N1,Increasing 2 to 3,nan,2.5991417682648823,9,1.4410644516043631,1.8036263162075858,172.0,136.9034493129937,213.81824439309702,76.91479508010332
02,P3b,Increasing 2 to 3,461.8720660391741,5.49402200637174,9,1.0008174692644445,5.489534480657694,464.0,443.73176098472027,483.65496760414135,39.92320661942108
02,P1,Decreasing 3 to 2,nan,-1.017336897928444,9,1.050076557147907,0.9688216454347038,112.0,74.23973291845363,125.10297283633253,50.8632399178789
02,N1,Decreasing 3 to 2,164.41169443718383,-3.7381417290008527,9,1.1833192198864095,3.159030687729122,172.0,136.9034493129937,213.81824439309702,76.91479508010332
02,P3b,Decreasing 3 to 2,459.4036918071503,5.3298302806455045,9,1.4997054520141815,3.553918053366592,464.0,443.73176098472027,483.65496760414135,39.92320661942108
03,P1,Increasing 2 to 3,104.70646122818599,2.099966137153728,9,1.352187453163068,1.5530140678656936,112.0,74.23973291845363,125.10297283633253,50.8632399178789
03,N1,Increasing 2 to 3,169.29339579906596,-4.8239090950432235,9,1.1215499223834458,4.301109561660672,172.0,136.9034493129937,213.81824439309702,76.91479508010332
03,P3b,Increasing 2 to 3,nan,-1.075609302840364,9,1.1071898190403484,0.9714768726582432,464.0,443.73176098472027,483.65496760414135,39.92320661942108
03,P1,Decreasing 3 to 2,102.75665948882258,1.6542717804775449,9,0.9403829507261835,1.7591469296631563,112.0,74.23973291845363,125.10297283633253,50.8632399178789
03,N1,Decreasing 3 to 2,175.88593886985532,-5.85629744674732,9,0.8850517415508432,6.61689839340415,172.0,136.9034493129937,213.81824439309702,76.91479508010332
03,P3b,Decreasing 3 to 2,nan,-0.5193813433076573,9,1.058783919504391,0.4905451752145762,464.0,443.73176098472027,483.65496760414135,39.92320661942108
04,P1,Increasing 2 to 3,nan,-0.8694211885760021,9,1.499876184653632,0.5796619730826506,112.0,74.23973291845363,125.10297283633253,50.8632399178789
04,N1,Increasing 2 to 3,207.49314029399835,-0.10728730965522953,9,1.0960921053444947,0.09788165532084533,172.0,136.9034493129937,213.81824439309702,76.91479508010332
04,P3b,Increasing 2 to 3,nan,-0.7220442355584252,9,0.7181424950277658,1.0054331007532267,464.0,443.73176098472027,483.65496760414135,39.92320661942108
04,P1,Decreasing 3 to 2,nan,-1.2540637665750145,9,1.1677509828015833,1.0739136896860972,112.0,74.23973291845363,125.10297283633253,50.8632399178789
04,N1,Decreasing 3 to 2,195.38300451337915,-1.4882411278628813,9,0.8286189217873556,1.7960501368381752,172.0,136.9034493129937,213.81824439309702,76.91479508010332
04,P3b,Decreasing 3 to 2,463.87293591013594,2.980043787480771,9,0.7346260081107119,4.0565454456816115,464.0,443.73176098472027,483.65496760414135,39.92320661942108
05,P1,Increasing 2 to 3,100.36572791049807,0.7639899835657074,9,0.5689709375284464,1.3427574822791555,112.0,74.23973291845363,125.10297283633253,50.8632399178789
