subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Small Ratio 0.33 (1:3),3.4146410107404903,120.0,15,-3.0935257099234685,172.0,6.508166720663959
02,Small Ratio 0.5 (1:2),4.658323874386173,120.0,11,-1.4085799211367214,168.0,6.066903795522894
02,Small Ratio 0.67 (2:3),1.7405395890832485,120.0,13,-3.526740910080113,176.0,5.267280499163361
03,Small Ratio 0.33 (1:3),3.243664161846632,112.0,11,-6.157595242581746,184.0,9.401259404428378
03,Small Ratio 0.5 (1:2),5.15876881387897,100.0,15,-4.40505328609375,152.0,9.56382209997272
03,Small Ratio 0.67 (2:3),2.9731306833448166,108.0,15,-7.102923828286248,148.0,10.076054511631064
04,Small Ratio 0.33 (1:3),2.050366588667238,124.0,14,-1.503575566668132,208.0,3.55394215533537
04,Small Ratio 0.5 (1:2),2.9283002614707976,116.0,7,-1.2019137863593934,212.0,4.130214047830191
04,Small Ratio 0.67 (2:3),-0.17180725697234514,112.0,7,-1.437097900588765,200.0,1.2652906436164197
05,Small Ratio 0.33 (1:3),2.3529978884375633,124.0,11,-4.105145377155389,172.0,6.458143265592952
05,Small Ratio 0.5 (1:2),2.245633858350345,124.0,11,-5.697871237328132,176.0,7.943505095678477
05,Small Ratio 0.67 (2:3),1.7806145802551685,124.0,6,-7.141433992893279,168.0,8.922048573148448
08,Small Ratio 0.33 (1:3),1.9444357775331733,124.0,9,-3.009039495557149,196.0,4.953475273090323
08,Small Ratio 0.5 (1:2),3.3784569717727866,96.0,13,0.10977558629415536,208.0,3.268681385478631
08,Small Ratio 0.67 (2:3),1.0371593222623392,96.0,12,-2.485851439407958,144.0,3.523010761670297
09,Small Ratio 0.33 (1:3),1.8398378662232713,100.0,6,-3.8744187315301564,168.0,5.714256597753428
09,Small Ratio 0.5 (1:2),-0.8032336057138195,112.0,12,-7.298092253786254,168.0,6.494858648072435
09,Small Ratio 0.67 (2:3),0.915951165345468,108.0,8,-8.270887468294166,164.0,9.186838633639635
10,Small Ratio 0.33 (1:3),-1.842319916247812,96.0,11,-6.567564466596662,208.0,4.725244550348849
10,Small Ratio 0.5 (1:2),0.9825679081570685,96.0,12,-6.058728555109966,168.0,7.0412964632670345
10,Small Ratio 0.67 (2:3),0.7047219656169401,124.0,10,-4.157456028917972,164.0,4.862177994534912
11,Small Ratio 0.33 (1:3),2.366011171518528,112.0,10,-10.804429964883612,200.0,13.17044113640214
11,Small Ratio 0.5 (1:2),0.08234102652147826,124.0,7,-8.663535933386994,200.0,8.745876959908472
11,Small Ratio 0.67 (2:3),-1.1167426986022309,124.0,12,-8.303651615502906,204.0,7.186908916900675
12,Small Ratio 0.33 (1:3),4.144216626285835,116.0,10,-5.702849541621112,180.0,9.847066167906947
12,Small Ratio 0.5 (1:2),0.7214421379003424,124.0,9,-5.993329788271648,192.0,6.7147719261719905
12,Small Ratio 0.67 (2:3),-0.49009865127004093,124.0,11,-7.009584479805429,188.0,6.519485828535388
13,Small Ratio 0.33 (1:3),2.317830589264665,124.0,12,-4.886026517444228,208.0,7.2038571067088935
13,Small Ratio 0.5 (1:2),2.358035223814828,124.0,8,-6.6836943816664895,212.0,9.041729605481319
13,Small Ratio 0.67 (2:3),6.354005642735384,120.0,13,-3.2025174242495966,208.0,9.55652306698498
14,Small Ratio 0.33 (1:3),0.418791741778336,124.0,12,-2.970307489317212,168.0,3.389099231095548
14,Small Ratio 0.5 (1:2),0.07864786778913196,124.0,15,-1.5542540016841973,180.0,1.6329018694733293
14,Small Ratio 0.67 (2:3),-0.4011468971802957,124.0,14,-3.596913454710513,160.0,3.1957665575302174
15,Small Ratio 0.33 (1:3),0.32832693103361676,96.0,9,-4.765631323758699,176.0,5.093958254792316
15,Small Ratio 0.5 (1:2),-1.2422971904393019,96.0,9,-4.757641058578463,180.0,3.5153438681391616
15,Small Ratio 0.67 (2:3),-0.38435335617941047,104.0,9,-5.825218609076917,168.0,5.440865252897507
17,Small Ratio 0.33 (1:3),7.248386892165805,116.0,12,-3.5777095481145955,172.0,10.8260964402804
17,Small Ratio 0.5 (1:2),5.572916376357856,116.0,10,-1.293435080781481,164.0,6.866351457139337
17,Small Ratio 0.67 (2:3),2.6946701993539723,120.0,10,-4.624391803997125,212.0,7.319062003351098
21,Small Ratio 0.33 (1:3),1.9801709710572657,124.0,13,-5.784008942917585,192.0,7.764179913974851
21,Small Ratio 0.5 (1:2),2.6612724745219913,96.0,10,-4.5304171471145915,172.0,7.191689621636582
21,Small Ratio 0.67 (2:3),2.5181239905610107,104.0,9,-5.850215018812259,160.0,8.368339009373269
22,Small Ratio 0.33 (1:3),-3.3368885589493686,120.0,13,-4.00703799975961,144.0,0.6701494408102411
22,Small Ratio 0.5 (1:2),-1.0329038370432646,96.0,7,-0.45611025694754503,204.0,-0.5767935800957196
22,Small Ratio 0.67 (2:3),-0.7559548759466163,104.0,13,-4.108313764408631,176.0,3.3523588884620152
23,Small Ratio 0.33 (1:3),2.2322686150861926,100.0,12,-9.251382891445532,168.0,11.483651506531725
23,Small Ratio 0.5 (1:2),0.23268294481807641,124.0,12,-10.087078153095389,176.0,10.319761097913466
23,Small Ratio 0.67 (2:3),-0.20544204168724697,116.0,10,-7.340853189225848,176.0,7.135411147538601
25,Small Ratio 0.33 (1:3),0.9887535228080171,104.0,10,-6.867018733162651,144.0,7.855772255970669
25,Small Ratio 0.5 (1:2),0.20527412767946457,100.0,14,-6.8909184998349104,156.0,7.096192627514375
