condition,count,mean,std,min,25%,50%,75%,max,sem
Large Ratio 0.67 (4:6),12.0,104.99356387750423,8.901538435043364,85.14784960880422,100.7455995183033,106.54289614608183,110.10253247513617,118.10513690781576,2.569652805837042
Small Ratio 0.67 (2:3),11.0,100.4291066834368,9.073857430632298,84.59793282296607,95.56694059168572,102.4423363003092,105.13632598387571,112.19776121133968,2.7358709544168756
