Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Increase by 3 (Correct),Increase by 3 (Incorrect),True,True,-0.5709896179454907,20.0,two-sided,0.5743672757860412,0.264,-0.10911429844055529,-0.5815580232277957,0.3323577236783551
