Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,18.004753816387584,3,6.001584605462528,1.5626516643509094,0.21694438806421082,0.23792342706737962,0.07812718882841474,0.45982452480501007,False,0.13494040629325066,0.0016677824828813055
Error,126.74116471282161,33,3.840641354933988,,,,,,,,
