analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
from2_to_any_ACC1,P1,2 to 1,24,112.0,85.16025831721888,125.07760079884218,39.91734248162331,1.8795732381893562,2.8240061933844087,111.11942771654239,124.0,E71;E75;E76;E70;E83;E74;E81;E82
from2_to_any_ACC1,P1,2 to 2,24,112.0,85.16025831721888,125.07760079884218,39.91734248162331,-0.07178749822059476,0.28614118726615295,112.0,116.0,E71;E75;E76;E70;E83;E74;E81;E82
from2_to_any_ACC1,P1,2 to 3,24,112.0,85.16025831721888,125.07760079884218,39.91734248162331,0.33907093123869525,0.5341024017630915,102.08051341900506,104.0,E71;E75;E76;E70;E83;E74;E81;E82
from2_to_any_ACC1,P1,2 to 4,24,112.0,85.16025831721888,125.07760079884218,39.91734248162331,0.7492349844379128,1.0706275541766486,105.19396011196885,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from2_to_any_ACC1,P1,2 to 5,24,112.0,85.16025831721888,125.07760079884218,39.91734248162331,-0.04280471385034886,0.38250776783267826,88.77121338565553,100.0,E71;E75;E76;E70;E83;E74;E81;E82
from2_to_any_ACC1,N1,2 to 1,24,172.0,140.5179199223435,207.9890672125136,67.47114729017008,-1.1815730748487736,-2.4962079646702384,177.25405870668618,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from2_to_any_ACC1,N1,2 to 2,24,172.0,140.5179199223435,207.9890672125136,67.47114729017008,-2.826246901401424,-3.329831534550057,172.8470659680427,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from2_to_any_ACC1,N1,2 to 3,24,172.0,140.5179199223435,207.9890672125136,67.47114729017008,-2.9688560854024706,-3.4995867840545007,171.9726662611668,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from2_to_any_ACC1,N1,2 to 4,24,172.0,140.5179199223435,207.9890672125136,67.47114729017008,-3.6435399230155525,-4.287450164895722,172.6506708899613,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from2_to_any_ACC1,N1,2 to 5,24,172.0,140.5179199223435,207.9890672125136,67.47114729017008,-4.151435200100712,-4.8364061909268194,174.48168864826891,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from2_to_any_ACC1,P3b,2 to 1,24,476.0,388.2275990067061,529.5265014672322,141.29890246052605,2.7989310717081524,3.70866907299366,470.38201542253563,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from2_to_any_ACC1,P3b,2 to 2,24,476.0,388.2275990067061,529.5265014672322,141.29890246052605,0.048029256518637486,0.5976531582016074,460.5536068571752,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from2_to_any_ACC1,P3b,2 to 3,24,476.0,388.2275990067061,529.5265014672322,141.29890246052605,2.364269807305651,3.189594936233654,456.2723558103396,444.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from2_to_any_ACC1,P3b,2 to 4,24,476.0,388.2275990067061,529.5265014672322,141.29890246052605,3.037024766601659,3.6645063384049736,467.4228680876752,484.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from2_to_any_ACC1,P3b,2 to 5,24,476.0,388.2275990067061,529.5265014672322,141.29890246052605,2.952447326246772,3.449350464846558,456.87463881293553,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from2_to_any_ACC1,Fz,2 to 1,24,104.0,89.06721607994197,118.25706855248711,29.18985247254514,-0.6765321538656163,-0.8441279857658115,105.92443216117475,116.0,E11;E4;E5;E12;E19;E18;E16;E10
from2_to_any_ACC1,Fz,2 to 2,24,104.0,89.06721607994197,118.25706855248711,29.18985247254514,-0.10922682240564348,-0.38598608302878884,111.58681177014068,112.0,E11;E4;E5;E12;E19;E18;E16;E10
from2_to_any_ACC1,Fz,2 to 3,24,104.0,89.06721607994197,118.25706855248711,29.18985247254514,-0.3920827988966614,-0.5875543107700122,100.55175171802031,96.0,E11;E4;E5;E12;E19;E18;E16;E10
from2_to_any_ACC1,Fz,2 to 4,24,104.0,89.06721607994197,118.25706855248711,29.18985247254514,-1.044882637912297,-1.311414747183554,104.32951239576393,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from2_to_any_ACC1,Fz,2 to 5,24,104.0,89.06721607994197,118.25706855248711,29.18985247254514,-0.2965092237757386,-0.6086314084679719,102.03824055665822,104.0,E11;E4;E5;E12;E19;E18;E16;E10
