condition,count,mean,std,min,25%,50%,75%,max,sem
Cardinality (no change),23.0,176.17391304347825,17.413819417903916,144.0,166.0,172.0,188.0,208.0,3.631032352419947
Decrease by 1,22.0,176.54545454545453,12.72690166434965,152.0,168.0,174.0,180.0,208.0,2.7133845518267554
Decrease by 2,24.0,177.33333333333334,14.526337898920815,144.0,168.0,178.0,188.0,208.0,2.9651763069674226
Decrease by 3,24.0,177.0,15.024617480481245,152.0,167.0,176.0,189.0,208.0,3.066887200639971
Increase by 1,23.0,169.56521739130434,19.097420308790213,144.0,156.0,168.0,180.0,208.0,3.9820874056890716
Increase by 2,24.0,168.83333333333334,18.424149243922194,144.0,155.0,168.0,179.0,200.0,3.760813716041156
Increase by 3,23.0,170.2608695652174,18.677203877026983,144.0,158.0,168.0,182.0,208.0,3.8944662226428077
