Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,2 to 1,2 to 2,True,True,2.609332825683122,23.0,two-sided,0.0156786575451608,0.05226219181720267,fdr_bh,3.328,0.45793400234076,0.08140943325343131,0.9838462320829443
condition,2 to 1,2 to 3,True,True,2.819744126299236,23.0,two-sided,0.009718496521575247,0.05226219181720267,fdr_bh,4.96,0.6848528502348075,0.11968148864292155,1.0314742304642608
condition,2 to 1,2 to 4,True,True,2.615507842265019,23.0,two-sided,0.015463044086949205,0.05226219181720267,fdr_bh,3.366,0.5964947265040448,0.08253711633385108,0.9852394889656702
condition,2 to 1,2 to 5,True,True,2.4059070991044202,23.0,two-sided,0.024567811879480345,0.06141952969870086,fdr_bh,2.3,0.5306645011149727,0.044104634837849266,0.9381028253864019
condition,2 to 2,2 to 3,True,True,0.8678594200309174,23.0,two-sided,0.3944364799670288,0.7888729599340576,fdr_bh,0.301,0.1860078917677714,-0.24841192599799536,0.6027140505885771
condition,2 to 2,2 to 4,True,True,0.2940512972485138,23.0,two-sided,0.7713560546991136,0.8508852220035011,fdr_bh,0.223,0.07205872359095922,-0.3626201533779134,0.4826660927883004
condition,2 to 2,2 to 5,True,True,0.2114281391926045,23.0,two-sided,0.8344154294864767,0.8508852220035011,fdr_bh,0.219,0.04324762000793417,-0.3793019569229525,0.46561713330428894
condition,2 to 3,2 to 4,True,True,-0.4810086575935432,23.0,two-sided,0.6350546380187774,0.8508852220035011,fdr_bh,0.239,-0.12730475189951868,-0.5214649189420499,0.32509395678116826
condition,2 to 3,2 to 5,True,True,-0.5678337081031822,23.0,two-sided,0.5756497236410449,0.8508852220035011,fdr_bh,0.249,-0.14833289631689425,-0.5395874173001366,0.3077702766992563
condition,2 to 4,2 to 5,True,True,-0.19011727515734336,23.0,two-sided,0.8508852220035011,0.8508852220035011,fdr_bh,0.218,-0.02800990020480038,-0.4612294474222177,0.38361439485158444
