Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,11844.533333333326,4,2961.1333333333314,1.664482313090316,0.16497128417071869,0.18542040596772202,0.05130882734314486,0.7124850668434519,False,0.4379701967128472,0.03958873176641663
Error,163669.06666666668,92,1779.0115942028988,,,,,,,,
