Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,5.129135025796266,2,2.564567512898133,0.6622262899266111,0.5205486821903497,0.48922659376836375,0.01334396079098591,0.7995675314275683,False,0.7493239023668528,0.041818210861749985
Error,178.14168266618913,46,3.8726452753519376,,,,,,,,
