Source,SS,DF,MS,F,p-unc,ng2,eps
condition,105.24403278115454,2,52.62201639057727,17.175748413724737,8.566197038010583e-06,0.3162808597049169,0.8076131058975774
Error,98.03965940447196,32,3.063739356389749,,,,
