Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,96.77194973638882,2,48.38597486819441,16.45030400942606,1.2201673656776755e-05,0.00011969325330727684,0.31588263810167005,0.7344031903633168,False,0.6383501418270124,0.03450978026983618
Error,94.12295328372124,32,2.941342290116289,,,,,,,,
