condition,count,mean,std,min,25%,50%,75%,max,sem
Cardinality1,24.0,462.0,15.10542660911893,440.0,451.0,464.0,480.0,480.0,3.083382294950078
Cardinality2,24.0,459.6666666666667,16.802346281984256,440.0,440.0,462.0,476.0,480.0,3.4297645727009587
Cardinality3,24.0,456.5,13.464930294141405,440.0,446.0,454.0,469.0,480.0,2.748517386899155
Cardinality4,24.0,459.8333333333333,14.275752220085474,440.0,448.0,460.0,472.0,480.0,2.914025719467803
Cardinality5,24.0,460.6666666666667,17.241675159880508,440.0,440.0,464.0,480.0,480.0,3.519442204377235
Cardinality6,24.0,459.6666666666667,16.169393166174135,440.0,443.0,460.0,473.0,480.0,3.3005635589643316
