subject,set,included,epoch_count,exclusion_reason
02,1 to 3,True,8,
02,2 to 4,True,5,
02,3 to 5,True,8,
02,4 to 6,True,7,
03,1 to 3,True,6,
03,2 to 4,True,6,
03,3 to 5,True,8,
03,4 to 6,True,6,
04,1 to 3,True,7,
04,2 to 4,True,7,
04,3 to 5,True,8,
04,4 to 6,True,8,
05,1 to 3,True,7,
05,2 to 4,True,6,
05,3 to 5,True,7,
05,4 to 6,True,7,
08,1 to 3,True,5,
08,2 to 4,True,6,
08,3 to 5,True,8,
08,4 to 6,True,4,
09,1 to 3,True,4,
09,2 to 4,True,5,
09,3 to 5,True,4,
09,4 to 6,True,7,
10,1 to 3,True,7,
10,2 to 4,True,3,
10,3 to 5,True,6,
10,4 to 6,True,7,
11,1 to 3,True,6,
11,2 to 4,True,5,
11,3 to 5,True,5,
11,4 to 6,True,7,
12,1 to 3,True,5,
12,2 to 4,True,7,
12,3 to 5,True,7,
12,4 to 6,True,4,
13,1 to 3,True,8,
13,2 to 4,True,3,
13,3 to 5,True,6,
13,4 to 6,True,4,
14,1 to 3,True,7,
14,2 to 4,True,6,
14,3 to 5,True,4,
14,4 to 6,True,8,
15,1 to 3,True,8,
15,2 to 4,True,5,
15,3 to 5,True,5,
15,4 to 6,True,8,
17,1 to 3,True,5,
17,2 to 4,True,7,
17,3 to 5,True,8,
17,4 to 6,True,7,
21,1 to 3,True,7,
21,2 to 4,True,6,
21,3 to 5,True,4,
21,4 to 6,True,5,
22,1 to 3,True,7,
22,2 to 4,True,7,
22,3 to 5,True,7,
22,4 to 6,True,5,
23,1 to 3,True,6,
23,2 to 4,True,8,
23,3 to 5,True,8,
23,4 to 6,True,7,
25,1 to 3,True,5,
25,2 to 4,True,2,
25,3 to 5,True,6,
25,4 to 6,True,7,
26,1 to 3,True,5,
26,2 to 4,True,5,
26,3 to 5,True,5,
26,4 to 6,True,5,
27,1 to 3,True,9,
27,2 to 4,True,6,
27,3 to 5,True,7,
27,4 to 6,True,7,
28,1 to 3,True,7,
28,2 to 4,True,6,
28,3 to 5,True,6,
28,4 to 6,True,5,
29,1 to 3,True,7,
29,2 to 4,True,7,
29,3 to 5,True,7,
29,4 to 6,True,6,
31,1 to 3,True,6,
31,2 to 4,True,7,
31,3 to 5,True,5,
31,4 to 6,True,5,
32,1 to 3,True,5,
32,2 to 4,True,5,
32,3 to 5,True,5,
32,4 to 6,True,7,
33,1 to 3,True,6,
33,2 to 4,True,6,
33,3 to 5,True,5,
33,4 to 6,True,9,
