subject,set,included,epoch_count,exclusion_reason
02,Decrease by 2 (Incorrect),True,2,
02,Decrease by 2 (Correct),True,27,
03,Decrease by 2 (Incorrect),True,3,
03,Decrease by 2 (Correct),True,19,
04,Decrease by 2 (Incorrect),True,3,
04,Decrease by 2 (Correct),True,25,
05,Decrease by 2 (Incorrect),True,4,
05,Decrease by 2 (Correct),True,25,
08,Decrease by 2 (Incorrect),True,2,
08,Decrease by 2 (Correct),True,26,
09,Decrease by 2 (Incorrect),True,5,
09,Decrease by 2 (Correct),True,20,
10,Decrease by 2 (Incorrect),True,4,
10,Decrease by 2 (Correct),True,24,
11,Decrease by 2 (Incorrect),True,6,
11,Decrease by 2 (Correct),True,15,
12,Decrease by 2 (Incorrect),True,6,
12,Decrease by 2 (Correct),True,19,
13,Decrease by 2 (Incorrect),True,1,
13,Decrease by 2 (Correct),True,26,
14,Decrease by 2 (Incorrect),True,1,
14,Decrease by 2 (Correct),True,24,
15,Decrease by 2 (Incorrect),True,13,
15,Decrease by 2 (Correct),True,14,
17,Decrease by 2 (Incorrect),True,2,
17,Decrease by 2 (Correct),True,26,
21,Decrease by 2 (Incorrect),True,3,
21,Decrease by 2 (Correct),True,22,
22,Decrease by 2 (Incorrect),True,1,
22,Decrease by 2 (Correct),True,27,
23,Decrease by 2 (Incorrect),True,2,
23,Decrease by 2 (Correct),True,28,
25,Decrease by 2 (Incorrect),True,1,
25,Decrease by 2 (Correct),True,19,
26,Decrease by 2 (Incorrect),False,0,insufficient_epochs(<1)
26,Decrease by 2 (Correct),True,22,
27,Decrease by 2 (Incorrect),False,0,insufficient_epochs(<1)
27,Decrease by 2 (Correct),True,27,
28,Decrease by 2 (Incorrect),True,2,
28,Decrease by 2 (Correct),True,19,
29,Decrease by 2 (Incorrect),True,2,
29,Decrease by 2 (Correct),True,29,
31,Decrease by 2 (Incorrect),False,0,insufficient_epochs(<1)
31,Decrease by 2 (Correct),True,31,
32,Decrease by 2 (Incorrect),False,0,insufficient_epochs(<1)
32,Decrease by 2 (Correct),True,28,
33,Decrease by 2 (Incorrect),True,4,
33,Decrease by 2 (Correct),True,17,
