Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
4 to 1 - 4 to 2,7.170813148407158,11.118491049276615,0.6449448145999723,0.5189629486570178,0.9603910067359913
4 to 1 - 4 to 3,13.863384177725447,10.646582996733144,1.3021440007539848,0.19286716405888837,0.7844556111257508
4 to 1 - 4 to 5,-6.954346023499867,11.605469451889894,-0.5992300485843238,0.5490194875035148,0.9603910067359913
4 to 1 - 4 to 6,-7.907223412384247,11.087051954075852,-0.7131944041695748,0.4757254684976293,0.9603910067359913
4 to 2 - 4 to 3,6.692571029318288,10.662468966976009,0.6276755458840386,0.5302165081364691,0.9603910067359913
4 to 2 - 4 to 5,-14.125159171907026,11.38952227702472,-1.2401889059386373,0.2149055308311194,0.7844556111257508
4 to 2 - 4 to 6,-15.078036560791405,11.105279256472372,-1.3577359211389155,0.17454749427342708,0.7844556111257508
4 to 3 - 4 to 5,-20.817730201225313,11.177222767751047,-1.8625136703268927,0.06253072035982976,0.44074045459069716
4 to 3 - 4 to 6,-21.770607590109694,10.762931882923741,-2.0227395125161496,0.0431000108555839,0.3563266972198904
4 to 5 - 4 to 6,-0.9528773888843798,11.576611950951767,-0.08231055795266934,0.934399758879062,0.9603910067359913
