Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
4 to 1 - 4 to 2,0.5359389581498302,0.6021730036506964,0.8900082781869665,0.3734614410784629,0.9395095489243875
4 to 1 - 4 to 3,1.240514760132527,0.6111163604206459,2.029915807324568,0.04236509801719013,0.35136607435700057
4 to 1 - 4 to 5,0.18148296170760203,0.5746384031809152,0.31582115066275024,0.7521382632515046,0.9646003878058177
4 to 1 - 4 to 6,0.44674954014318,0.6118278408868454,0.7301883148952749,0.4652750841266544,0.9562828235918657
4 to 2 - 4 to 3,0.7045758019826969,0.6324574597248278,1.114028763751552,0.26526684708957804,0.8844134085845209
4 to 2 - 4 to 5,-0.35445599644222814,0.6134375599698768,-0.5778191939529003,0.5633861952309887,0.9636595875474531
4 to 2 - 4 to 6,-0.08918941800665015,0.6192574382514345,-0.1440263975810928,0.885479624698662,0.9646003878058177
4 to 3 - 4 to 5,-1.059031798424925,0.6366734967814291,-1.6633828858569433,0.096235816677257,0.59774992472829
4 to 3 - 4 to 6,-0.793765219989347,0.6530380179941613,-1.215496185700545,0.2241769026796172,0.8687492964658472
4 to 5 - 4 to 6,0.265266578435578,0.625805501567343,0.4238802275966131,0.6716531647132808,0.9646003878058177
