condition,count,mean,std,min,25%,50%,75%,max,sem
4 to 1,24.0,110.16666666666667,7.9981882006335425,96.0,106.0,116.0,116.0,116.0,1.6326233298584425
4 to 2,24.0,109.66666666666667,7.727233976497426,96.0,107.0,114.0,116.0,116.0,1.5773150304596766
4 to 3,24.0,105.5,8.240937050982787,96.0,96.0,104.0,116.0,116.0,1.682174231442017
4 to 5,24.0,104.16666666666667,8.706153079820924,96.0,96.0,102.0,113.0,116.0,1.7771360556767941
4 to 6,24.0,104.0,7.644264687247273,96.0,96.0,104.0,109.0,116.0,1.5603789952109879
