Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
Increasing Crossover - Increasing Large,-5.13446177402664,10.609574207110493,-0.48394607302765696,0.628424141347345,0.628424141347345
Increasing Crossover - Increasing Small,9.015866513040239,9.470561156112167,0.9519886271175733,0.3411027496988934,0.5658544135456409
Increasing Large - Increasing Small,14.150328287066879,10.46895900552583,1.3516461645898041,0.17648853470159187,0.44151829614650645
