Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,26.13333333333317,2,13.066666666666585,0.08840565948153013,0.9155771728214658,0.8257965203211619,0.001369174024812778,0.6321443286866218,False,0.41808277853626064,0.00039026581207072354
Error,5616.533333333335,38,147.80350877192987,,,,,,,,
