Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,Increasing Crossover,Increasing Large,True,True,0.8254016604421169,19.0,two-sided,0.4193870120746236,0.4193870120746236,fdr_bh,0.315,0.10635739873147917,-0.18375172008094115,0.7443466815473312
condition,Increasing Crossover,Increasing Small,True,True,-1.3649623123606673,19.0,two-sided,0.18821161264354372,0.2823174189653156,fdr_bh,0.52,-0.32379905147744587,-0.7195252020093041,0.18303575166293679
condition,Increasing Large,Increasing Small,True,True,-1.4071127138396633,19.0,two-sided,0.17554232450062385,0.2823174189653156,fdr_bh,0.546,-0.35835585275002296,-0.8118078101257824,0.12503399706114277
