condition,count,mean,std,min,25%,50%,75%,max,sem
Increasing Crossover,24.0,97.83333333333333,10.48255970510135,80.0,91.0,102.0,108.0,108.0,2.139743539646502
Increasing Large,24.0,94.5,11.363557311978001,80.0,84.0,92.0,108.0,108.0,2.3195764231015756
Increasing Small,24.0,94.0,12.25809404292598,80.0,80.0,96.0,108.0,108.0,2.502172968684898
