Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,24.660368432546605,2,12.330184216273302,7.3081938598675205,0.0017533108884242963,0.00591441408366674,0.14404469461988992,0.6916040161978538,False,0.5540858980293707,0.0015112909037160258
Error,77.60993821787503,46,1.687172569953805,,,,,,,,
