Source,SS,DF,MS,F,p-unc,ng2,eps
condition,82.27618565431271,1,82.27618565431271,5.3518463496461,0.03529704200915313,0.16980060997159344,1.0
Error,230.60131105899566,15,15.373420737266377,,,,
