Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,13.167701074140949,3,4.3892336913803165,2.9690032893537177,0.03779337728167324,0.07996704656269653,0.058910960587270175,0.48258888632587005,False,0.08952295863795026,4.792007041538803e-10
Error,102.00632845077337,69,1.4783525862430922,,,,,,,,
