condition,count,mean,std,min,25%,50%,75%,max,sem
Crossover (with 1),14.0,101.71428571428571,7.799690047377834,84.0,97.0,104.0,107.0,112.0,2.0845548485941756
Crossover (without 1),15.0,101.6,9.045914626425093,80.0,98.0,104.0,108.0,112.0,2.3356451132905653
Small (with 1),12.0,99.0,11.070025047191834,80.0,95.0,100.0,106.0,112.0,3.1956409704660524
Small (without 1),12.0,100.0,12.060453783110546,80.0,94.0,100.0,112.0,112.0,3.481553119113956
