Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,3.0710668604018814,3,1.0236889534672937,0.668290105796441,0.5756622667329171,0.5094998371601771,0.0077827286842000526,0.6192314764569044,False,0.07193399179932419,2.9396005778755595e-07
Error,73.52655581795653,48,1.5318032462074278,,,,,,,,
