Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Small_Decreasing,Small_Increasing,True,True,3.0353994550358685,23.0,two-sided,0.005879894338102426,7.585,0.7636806362608978,0.15858634837831126,1.0806102900150236
