condition,count,mean,std,min,25%,50%,75%,max,sem
Small_Decreasing,20.0,484.8,23.381504161240468,432.0,471.0,482.0,508.0,516.0,5.228263272072788
Small_Increasing,19.0,474.7368421052632,27.938110381625787,436.0,454.0,480.0,490.0,532.0,6.409442096157439
