subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Increase by 1,3.387957860375256,108.0,23,-2.779016128347608,164.0,6.166973988722864
02,Increase by 2,2.4800340186476237,108.0,25,-3.5941174457235845,160.0,6.074151464371209
02,Increase by 3,4.660386982940119,108.0,21,-3.5154560385556333,160.0,8.175843021495753
03,Increase by 1,5.313601515732498,104.0,24,-6.64628751904149,148.0,11.959889034773987
03,Increase by 2,6.158982117869057,100.0,26,-9.97895279570159,152.0,16.137934913570646
03,Increase by 3,5.896100770150218,104.0,16,-9.054682410958522,156.0,14.95078318110874
04,Increase by 1,0.8945287227795814,96.0,16,-0.8057097442629285,136.0,1.70023846704251
04,Increase by 2,0.9556998684849024,108.0,20,-1.2212220111918013,200.0,2.1769218796767036
04,Increase by 3,0.4236247200620912,100.0,17,-2.170193959736006,208.0,2.593818679798097
05,Increase by 1,0.2415261306847545,88.0,16,-7.018127273552116,172.0,7.259653404236871
05,Increase by 2,1.3552265025896617,104.0,21,-6.475341150751681,168.0,7.830567653341342
05,Increase by 3,1.5467367014995645,96.0,12,-7.327962376857291,172.0,8.874699078356855
08,Increase by 1,2.8215179890385156,92.0,16,-1.0135161656628284,204.0,3.835034154701344
08,Increase by 2,1.3399003239026954,108.0,17,-2.422045767027879,192.0,3.7619460909305746
08,Increase by 3,1.9112035845855813,80.0,17,-4.246367963799588,200.0,6.157571548385169
09,Increase by 1,2.9603387316919125,108.0,17,-6.496860871909726,168.0,9.457199603601637
09,Increase by 2,3.7052819891625997,104.0,13,-4.216998994157321,172.0,7.92228098331992
09,Increase by 3,5.050509434506629,104.0,13,-7.2695438054369,168.0,12.32005323994353
10,Increase by 1,1.4797712990122267,108.0,20,-4.4729201124593505,172.0,5.952691411471577
10,Increase by 2,1.4837720479668384,108.0,20,-5.262821749455953,160.0,6.746593797422792
10,Increase by 3,0.42224610733433227,108.0,23,-5.858998756077379,168.0,6.281244863411711
11,Increase by 1,0.5617973266516215,104.0,20,-8.47399828041784,200.0,9.035795607069462
11,Increase by 2,1.766294847658793,88.0,19,-6.912434166905818,200.0,8.678729014564611
11,Increase by 3,1.4994841919473991,100.0,16,-4.615864226434924,192.0,6.1153484183823235
12,Increase by 1,0.7186895006909301,108.0,21,-5.159468063782847,188.0,5.878157564473777
12,Increase by 2,1.759178083950811,108.0,16,-4.61128985775222,188.0,6.370467941703031
12,Increase by 3,2.023708008245342,108.0,15,-5.041503904432933,192.0,7.065211912678274
13,Increase by 1,1.8489229214049312,108.0,21,-4.378350887195701,208.0,6.227273808600632
13,Increase by 2,1.346004341287808,108.0,19,-4.349493451043369,200.0,5.695497792331176
13,Increase by 3,1.2390218519077931,108.0,18,-3.471108870791172,208.0,4.710130722698965
14,Increase by 1,0.3383493958428768,80.0,27,-4.8034554780912515,172.0,5.141804873934128
14,Increase by 2,1.2833326106716951,108.0,24,-4.938251433314719,156.0,6.2215840439864145
14,Increase by 3,-0.2589114808464915,104.0,18,-5.289921465708988,164.0,5.0310099848624965
15,Increase by 1,1.8647284668221187,108.0,16,-5.482130440122613,160.0,7.346858906944732
15,Increase by 2,0.9723473544725095,80.0,18,-4.592139608376327,176.0,5.564486962848836
15,Increase by 3,0.7529178804597314,80.0,15,-5.888502870093322,192.0,6.641420750553053
17,Increase by 1,3.4933366641442487,108.0,25,-3.042546792667779,184.0,6.535883456812028
17,Increase by 2,3.600094412980411,108.0,27,-6.266234902046015,176.0,9.866329315026427
17,Increase by 3,3.8637135809604666,108.0,17,-7.023481729741859,180.0,10.887195310702326
21,Increase by 1,5.125382787540713,96.0,16,-6.767288008155675,168.0,11.892670795696388
21,Increase by 2,1.5872692118045717,100.0,18,-7.311266452931698,192.0,8.89853566473627
21,Increase by 3,1.4786717190722494,84.0,15,-12.85510194308798,180.0,14.33377366216023
22,Increase by 1,1.2093645199205834,80.0,19,-5.862517550030227,144.0,7.07188206995081
22,Increase by 2,1.0635489183686193,80.0,23,-4.719870278951135,148.0,5.783419197319755
22,Increase by 3,2.0830775399908714,84.0,18,-7.096031330197992,156.0,9.179108870188863
23,Increase by 1,1.1493177226932416,84.0,21,-7.369817510397975,168.0,8.519135233091216
23,Increase by 2,0.9562217809739103,92.0,20,-11.276764908925202,168.0,12.232986689899112
23,Increase by 3,2.8119365912465253,88.0,19,-10.62143795524648,184.0,13.433374546493004
25,Increase by 1,0.3944610458661311,84.0,27,-9.567401338501982,140.0,9.961862384368114
25,Increase by 2,2.0319760442703303,92.0,19,-10.468789428677209,144.0,12.500765472947538
25,Increase by 3,1.1109389048204301,80.0,18,-10.244249701333596,144.0,11.355188606154027
26,Increase by 1,1.1072937650466577,88.0,27,-5.223586738568325,176.0,6.330880503614982
26,Increase by 2,1.5078231685114654,96.0,20,-4.7376711320655245,172.0,6.24549430057699
26,Increase by 3,1.2667855211765195,96.0,15,-5.994996865713118,176.0,7.261782386889637
27,Increase by 1,0.43887360151547283,100.0,29,-2.610489111366618,180.0,3.0493627128820906
27,Increase by 2,0.825964417454168,108.0,25,-2.9163624635457395,152.0,3.7423268809999075
27,Increase by 3,0.7134014976310054,84.0,20,-2.916216247694807,144.0,3.6296177453258123
28,Increase by 1,0.6938604451254977,108.0,16,-4.333700639391569,180.0,5.0275610845170675
28,Increase by 2,2.718390100370614,108.0,22,-3.8243649061304614,168.0,6.542755006501075
28,Increase by 3,1.0965836675586804,108.0,13,-6.616296101712751,160.0,7.7128797692714315
29,Increase by 1,1.7446259630254048,104.0,23,-5.233051591182087,144.0,6.977677554207492
29,Increase by 2,1.1048761089559258,92.0,23,-5.507753892000091,144.0,6.612630000956017
29,Increase by 3,2.121624021146753,92.0,17,-5.335251199955804,140.0,7.456875221102557
31,Increase by 1,1.795346657035609,92.0,32,-3.9021870404703245,136.0,5.697533697505934
31,Increase by 2,1.7664189502080156,92.0,23,-6.132695908303477,136.0,7.899114858511492
31,Increase by 3,3.857116282234566,84.0,20,-5.258783025248985,136.0,9.115899307483552
32,Increase by 1,-0.15880308080344804,96.0,21,-5.942216807990022,160.0,5.7834137271865735
32,Increase by 2,0.15525272304431145,100.0,21,-6.508759423108517,160.0,6.664012146152828
32,Increase by 3,-0.003094157033440363,104.0,16,-6.267338573143755,172.0,6.264244416110315
33,Increase by 1,3.143058390772217,96.0,24,-4.850725280265704,152.0,7.993783671037921
33,Increase by 2,3.8379238403860456,100.0,22,-3.7591750674731585,160.0,7.597098907859204
33,Increase by 3,3.3943589563736722,100.0,18,-4.637837438484364,160.0,8.032196394858037
