Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Decreasing 3 to 1,Increasing 1 to 3,True,True,-0.7438212088378424,3.0,two-sided,0.5109439210431218,0.529,-0.28437897616553565,-2.0172374593449085,1.2734162505070663
