Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Large_Decreasing,Large_Increasing,True,True,1.9578900207451215,23.0,two-sided,0.062482455978691266,1.093,0.3452487766401781,-0.03914770257799788,0.8384529564634511
