condition,count,mean,std,min,25%,50%,75%,max,sem
Large_Decreasing,24.0,495.3333333333333,34.584071059007684,452.0,463.0,492.0,525.0,548.0,7.059443943560321
Large_Increasing,24.0,511.8333333333333,29.19152150087816,452.0,497.0,514.0,533.0,548.0,5.958694374386305
