Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Large_Decreasing,Large_Increasing,True,True,-0.29077745542601463,23.0,two-sided,0.7738274355700652,0.223,-0.07701807877538977,-0.48198940844693994,0.3632800093638373
