Source,SS,DF,MS,F,p-unc,ng2,eps
condition,48.971155626108,3,16.323718542036,4.2602861733968025,0.008763103210327392,0.10298658967375296,0.7884018864977701
Error,218.40128081212583,57,3.8316014177565934,,,,
