subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Increasing 1 to 3,91.54947453418896,0.9657127298792888,8,1.2133799002560468,0.7958865394716894,116.0,73.19837513919222,135.9210635419884,62.722688402796166
02,N1,Increasing 1 to 3,179.8081471470019,-3.796916590382125,8,1.3880602169246432,2.7354120117313734,184.0,148.15434739537244,219.78419953444762,71.62985213907518
02,P3b,Increasing 1 to 3,489.15509130547997,2.9778459883501447,8,0.9669607094380743,3.0795935752970225,460.0,426.78086811818923,546.7421781060791,119.96130998788988
04,P1,Decreasing 3 to 1,124.15061052109468,0.6258438892559738,8,1.1819252040582104,0.5295122627955657,116.0,73.19837513919222,135.9210635419884,62.722688402796166
04,N1,Decreasing 3 to 1,nan,0.4526548661529735,8,0.8343439981432231,0.5425278628003877,184.0,148.15434739537244,219.78419953444762,71.62985213907518
04,P3b,Decreasing 3 to 1,490.3100187328865,4.2929337832370615,8,0.8147015858422069,5.269332793551879,460.0,426.78086811818923,546.7421781060791,119.96130998788988
27,P1,Increasing 1 to 3,91.12465938582429,0.7631432813878631,8,1.0753175927868435,0.7096910591875143,116.0,73.19837513919222,135.9210635419884,62.722688402796166
27,N1,Increasing 1 to 3,180.87723430064335,-2.153596094181126,8,0.7223108846883274,2.9815362606786535,184.0,148.15434739537244,219.78419953444762,71.62985213907518
27,P3b,Increasing 1 to 3,485.2755241749235,6.029031858248697,8,1.376963841217705,4.3784968622828755,460.0,426.78086811818923,546.7421781060791,119.96130998788988
31,P1,Decreasing 3 to 1,110.83184530683971,2.6805259723477577,8,1.5729768453886257,1.7041102545190336,116.0,73.19837513919222,135.9210635419884,62.722688402796166
31,N1,Decreasing 3 to 1,193.19791386908406,0.004663367182391583,8,1.3067492453883076,0.0035686779226000915,184.0,148.15434739537244,219.78419953444762,71.62985213907518
31,P3b,Decreasing 3 to 1,480.24060330680004,8.448998952851351,8,0.25916852496169773,32.60040529265666,460.0,426.78086811818923,546.7421781060791,119.96130998788988
32,P1,Decreasing 3 to 1,131.57503516017601,0.011392631017030187,8,0.48189316616970973,0.02364140398085249,116.0,73.19837513919222,135.9210635419884,62.722688402796166
32,N1,Decreasing 3 to 1,165.18902195597744,-0.8741065794517155,8,0.7534035515762176,1.1602103250282954,184.0,148.15434739537244,219.78419953444762,71.62985213907518
32,P3b,Decreasing 3 to 1,479.7645867017685,5.252984366941865,8,0.7266626215951675,7.228917809767799,460.0,426.78086811818923,546.7421781060791,119.96130998788988
