analysis_id,component,condition,n_subjects,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,latency_frac_area_ms,roi_channels
decrease_by_1_ACC1,P1,2 to 1,5,116.0,83.30372734903912,134.14777651587116,50.844049166832036,2.171721061714906,115.6758903397293,E71;E75;E76;E70;E83;E74;E81;E82
decrease_by_1_ACC1,P1,3 to 2,1,116.0,83.30372734903912,134.14777651587116,50.844049166832036,0.044617307900253096,89.57377799652166,E71;E75;E76;E70;E83;E74;E81;E82
decrease_by_1_ACC1,P1,4 to 3,4,116.0,83.30372734903912,134.14777651587116,50.844049166832036,1.3491726143906737,104.65083732050599,E71;E75;E76;E70;E83;E74;E81;E82
decrease_by_1_ACC1,P1,5 to 4,1,116.0,83.30372734903912,134.14777651587116,50.844049166832036,0.6513809328685382,115.09328290290816,E71;E75;E76;E70;E83;E74;E81;E82
decrease_by_1_ACC1,N1,2 to 1,5,176.0,145.22920097721453,207.11670002845767,61.88749905124314,-2.882860843408752,176.4287201778051,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decrease_by_1_ACC1,N1,3 to 2,1,176.0,145.22920097721453,207.11670002845767,61.88749905124314,-3.7333882039668107,171.82480450072902,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decrease_by_1_ACC1,N1,4 to 3,4,176.0,145.22920097721453,207.11670002845767,61.88749905124314,-3.2131893796472584,173.3418910408087,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decrease_by_1_ACC1,N1,5 to 4,1,176.0,145.22920097721453,207.11670002845767,61.88749905124314,-4.481016353819109,178.20337487688164,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decrease_by_1_ACC1,P3b,2 to 1,5,508.0,433.4956328726822,563.9603985437586,130.4647656710764,2.4218215764132163,498.3075456694437,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
decrease_by_1_ACC1,P3b,3 to 2,1,508.0,433.4956328726822,563.9603985437586,130.4647656710764,-0.36714315413091814,508.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
decrease_by_1_ACC1,P3b,4 to 3,4,508.0,433.4956328726822,563.9603985437586,130.4647656710764,4.640346986097058,498.7185169372137,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
decrease_by_1_ACC1,P3b,5 to 4,1,508.0,433.4956328726822,563.9603985437586,130.4647656710764,2.1859683523604803,521.9470903519403,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
