subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
03,P1,2 to 1,109.36646626754771,7.55084439223096,8,0.5360326336376647,14.0865386142423,116.0,83.30372734903912,134.14777651587116,50.844049166832036
03,N1,2 to 1,179.61229009821645,-1.992751477796599,8,0.8045864419870253,2.4767400664560713,176.0,145.22920097721453,207.11670002845767,61.88749905124314
03,P3b,2 to 1,524.6495972050097,3.019773782492024,8,0.9766808226372099,3.091873734489947,508.0,433.4956328726822,563.9603985437586,130.4647656710764
03,P1,4 to 3,103.18659234574008,4.396039050403539,8,1.9685480116034708,2.2331378378842626,116.0,83.30372734903912,134.14777651587116,50.844049166832036
03,N1,4 to 3,172.8099832765203,-4.38943841950186,8,2.8720410179985705,1.528334167929368,176.0,145.22920097721453,207.11670002845767,61.88749905124314
03,P3b,4 to 3,522.1396533871247,1.019555862676361,8,3.3856208099725387,0.3011429572009958,508.0,433.4956328726822,563.9603985437586,130.4647656710764
14,P1,2 to 1,130.2808201402929,0.21806391416175902,9,1.4415798324220823,0.15126731746474084,116.0,83.30372734903912,134.14777651587116,50.844049166832036
14,N1,2 to 1,nan,0.5103560794411396,9,1.4594343548967545,0.3496944399922968,176.0,145.22920097721453,207.11670002845767,61.88749905124314
14,P3b,2 to 1,499.88464832328157,9.07197405452482,9,1.302324992342323,6.965983228355494,508.0,433.4956328726822,563.9603985437586,130.4647656710764
14,P1,5 to 4,115.09328290290816,0.6513809328685382,8,1.2904130420801956,0.504784833713775,116.0,83.30372734903912,134.14777651587116,50.844049166832036
14,N1,5 to 4,178.20337487688164,-4.481016353819109,8,0.6108220427896677,7.336042316603357,176.0,145.22920097721453,207.11670002845767,61.88749905124314
14,P3b,5 to 4,521.9470903519403,2.1859683523604803,8,0.6651246161451114,3.286554578343201,508.0,433.4956328726822,563.9603985437586,130.4647656710764
17,P1,4 to 3,117.25484868077604,3.163402911698128,8,0.8349874236795817,3.788563542379835,116.0,83.30372734903912,134.14777651587116,50.844049166832036
17,N1,4 to 3,176.0193701805143,-2.956048454374227,8,1.0133187938352493,2.9171949364385688,176.0,145.22920097721453,207.11670002845767,61.88749905124314
17,P3b,4 to 3,488.51417764695697,6.074109956682243,8,1.1633060583984678,5.221420375859227,508.0,433.4956328726822,563.9603985437586,130.4647656710764
23,P1,2 to 1,nan,-0.5791503678136849,8,0.4812347568782069,1.203467454368137,116.0,83.30372734903912,134.14777651587116,50.844049166832036
23,N1,2 to 1,173.46856158190437,-8.74677681110504,8,0.7525864718206731,11.62228812051943,176.0,145.22920097721453,207.11670002845767,61.88749905124314
23,P3b,2 to 1,515.1920829768395,3.7669268055334935,8,1.2697374327545012,2.9666974512688986,508.0,433.4956328726822,563.9603985437586,130.4647656710764
26,P1,2 to 1,121.7545354926709,1.4120615226747426,8,0.3293940924161385,4.286845317464957,116.0,83.30372734903912,134.14777651587116,50.844049166832036
26,N1,2 to 1,176.35043969300432,-2.860801162626523,8,0.36856013681406735,7.7621014235453005,176.0,145.22920097721453,207.11670002845767,61.88749905124314
26,P3b,2 to 1,nan,-5.822239606309844,8,0.44128570581762167,13.193809655634096,508.0,433.4956328726822,563.9603985437586,130.4647656710764
26,P1,3 to 2,89.57377799652166,0.044617307900253096,9,0.539022164038075,0.08277453299137706,116.0,83.30372734903912,134.14777651587116,50.844049166832036
26,N1,3 to 2,171.82480450072902,-3.7333882039668107,9,0.36978713979781686,10.096046622951953,176.0,145.22920097721453,207.11670002845767,61.88749905124314
26,P3b,3 to 2,nan,-0.36714315413091814,9,0.3669571734761089,1.0005068184198376,508.0,433.4956328726822,563.9603985437586,130.4647656710764
29,P1,2 to 1,119.76634772375824,2.256785847320752,8,0.6986745083451019,3.230096161181309,116.0,83.30372734903912,134.14777651587116,50.844049166832036
29,N1,2 to 1,184.16522825090138,-1.3243308449567375,8,0.7005211062528663,1.8904938525559503,176.0,145.22920097721453,207.11670002845767,61.88749905124314
29,P3b,2 to 1,482.9555211109005,2.072672845825589,8,0.42174251487406755,4.91454565932128,508.0,433.4956328726822,563.9603985437586,130.4647656710764
31,P1,4 to 3,nan,-1.7958283774935044,9,0.6551934756341102,2.7409130955638155,116.0,83.30372734903912,134.14777651587116,50.844049166832036
31,N1,4 to 3,178.03623779846697,-2.2246876587730626,9,0.6012250595643435,3.7002577044694447,176.0,145.22920097721453,207.11670002845767,61.88749905124314
31,P3b,4 to 3,493.3106525040657,6.526766005260935,9,0.602334524111672,10.835782682200833,508.0,433.4956328726822,563.9603985437586,130.4647656710764
32,P1,4 to 3,nan,-0.366923127045467,8,0.8421586805163788,0.4356935759665673,116.0,83.30372734903912,134.14777651587116,50.844049166832036
32,N1,4 to 3,170.43663641305974,-3.2825829859398863,8,0.9127150719761377,3.5965035384292494,176.0,145.22920097721453,207.11670002845767,61.88749905124314
32,P3b,4 to 3,515.7114845472216,4.940956119768694,8,0.42312313814400604,11.67734797355158,508.0,433.4956328726822,563.9603985437586,130.4647656710764
