Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
2 to 1 - 3 to 2,3.4023372818959854,5.499703599668873,0.6186401176421278,0.5361534671164967,0.9785280457269825
2 to 1 - 4 to 3,5.798146978713631,5.374722474226452,1.0787807196590407,0.2806854917547297,0.8614798607490354
2 to 1 - 5 to 4,2.9838155390238303,5.164274827813584,0.5777801605278041,0.5634125513573283,0.9785280457269825
2 to 1 - 6 to 5,-10.592698288792086,6.451627782146839,-1.6418644482411953,0.1006180990792942,0.5239977502814875
3 to 2 - 4 to 3,2.3958096968176457,5.715194022617416,0.4192000634337913,0.6750699257483945,0.9785280457269825
3 to 2 - 5 to 4,-0.41852174287215504,5.596950914686198,-0.07477673991636571,0.9403923488507446,0.9785280457269825
3 to 2 - 6 to 5,-13.99503557068807,6.821304559024639,-2.051665550128902,0.04020217693646244,0.2889156888978456
4 to 3 - 5 to 4,-2.8143314396898007,5.392894313842088,-0.5218591865348037,0.6017683768506834,0.9785280457269825
4 to 3 - 6 to 5,-16.390845267505718,6.8181052223989695,-2.404017646084164,0.01621599050827549,0.15082423291670594
5 to 4 - 6 to 5,-13.576513827815916,6.51519505849804,-2.083823079112191,0.03717626321430467,0.2889156888978456
