Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,4021.0218161675457,4,1005.2554540418864,5.343193054788709,0.0025131397580244307,0.03588733523994255,0.4010469991899474,0.34634529498835115,False,0.007199227708927049,0.002324099999365582
Error,5267.85246659703,28,188.13758809275106,,,,,,,,
