condition,count,mean,std,min,25%,50%,75%,max,sem
2 to 1,15.0,180.8,13.623509092741118,160.0,172.0,180.0,188.0,212.0,3.517574922206114
3 to 2,22.0,173.27272727272728,23.040713072178534,144.0,157.0,168.0,185.0,212.0,4.912296532332543
4 to 3,23.0,174.43478260869566,18.120370473225886,152.0,160.0,172.0,182.0,212.0,3.7783584317218164
5 to 4,22.0,176.1818181818182,20.783776556857223,144.0,164.0,176.0,191.0,212.0,4.431116050496903
6 to 5,15.0,178.93333333333334,23.3955632749541,144.0,160.0,172.0,206.0,212.0,6.0407084626026055
