Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1809.9200000000014,4,452.48000000000036,1.8588957055214737,0.13900413694235275,0.18738209711413834,0.0882357529523721,0.47130888281841415,False,0.0601016311865367,0.015457973391632154
Error,8762.880000000001,36,243.41333333333336,,,,,,,,
