Source,SS,DF,MS,F,p-unc,ng2,eps
condition,5.18933888982056,1,5.18933888982056,1.797594927756012,0.20135396349521897,0.03850277835769147,1.0
Error,40.4155259539922,14,2.8868232824280144,,,,
