condition,count,mean,std,min,25%,50%,75%,max,sem
46 Correct,24.0,166.83333333333334,20.58210845384401,136.0,152.0,162.0,188.0,200.0,4.2013052952118235
46 Incorrect,17.0,169.1764705882353,24.114920936314633,136.0,148.0,168.0,184.0,208.0,5.848727421990822
