Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,558.6779429132151,2,279.33897145660757,1.0815899866064178,0.35501651496895553,0.33565133929025753,0.07058155197466327,0.6670270401289322,False,0.5008104022189174,0.022294789441627293
Error,6198.407342872493,24,258.26697261968724,,,,,,,,
