Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,4.629294539126852,2,2.314647269563426,0.16977847628973464,0.8444882812120906,0.7380114254050878,0.0013157271911865616,0.6212495776059002,False,0.3903409578906021,0.000210376444929429
Error,518.0668254632483,38,13.633337512190744,,,,,,,,
