Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,0.5707167451349396,2,0.2853583725674698,0.1151831071467447,0.8914591626404589,0.8454577824170275,0.0024427139535317375,0.790926799594741,False,0.735660492839053,0.034154801949169956
Error,113.96189478879319,46,2.4774324954085474,,,,,,,,
