condition,count,mean,std,min,25%,50%,75%,max,sem
Increasing Crossover (no 1),24.0,101.5,9.85547740003541,84.0,95.0,104.0,112.0,112.0,2.0117409001348463
Increasing Large (no 1),24.0,97.83333333333333,9.796479698991552,84.0,90.0,100.0,105.0,112.0,1.9996980448386201
Increasing Small (no 1),24.0,97.5,11.115989267325888,84.0,84.0,98.0,108.0,112.0,2.2690418076002214
