Source,SS,DF,MS,F,p-unc,ng2,eps
condition,11.417654317108301,3,3.8058847723694336,0.6073352577641616,0.6124811037108182,0.016268440327808234,0.8041707651534443
Error,432.3905881246651,69,6.266530262676306,,,,
