Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,3a,3b,True,True,0.2116036847575795,3.0,two-sided,0.8459763034682742,0.8459763034682742,fdr_bh,0.436,0.17149858514250882,-0.7293405594614472,0.8085989992318158
condition,3a,3c,True,True,1.7503154687891795,3.0,two-sided,0.17836864996621038,0.36338022763241845,fdr_bh,1.007,1.5921958796888798,-0.5926462078079667,1.1067964321317585
condition,3a,3d,True,True,0.34488074935770635,3.0,two-sided,0.7529470159071731,0.8459763034682742,fdr_bh,0.449,0.2809757434745082,-1.02109106538863,0.6642082322024447
condition,3b,3c,True,True,2.7174648819470297,3.0,two-sided,0.07270471310932962,0.36338022763241845,fdr_bh,1.847,1.4855627054164149,-0.5799352133288093,2.349238687187575
condition,3b,3d,True,True,0.22176638128637186,3.0,two-sided,0.8387341555491208,0.8459763034682742,fdr_bh,0.437,0.18569533817705186,-0.7596247254028825,1.103703055722335
condition,3c,3d,True,True,-1.7320508075688772,3.0,two-sided,0.18169011381620923,0.36338022763241845,fdr_bh,0.995,-1.0,-1.49832285509704,1.0202314113632827
